ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2023-1-FI01-KA121-VET-000125403,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10154163,,Ammattiopisto Luovi Oy,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,128686,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000125327,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10143862,,Turun kaupunki - Åbo stad,School/Institute/Educational centre – Vocational Training (secondary level),Turku,Varsinais-Suomi,15,1.6.2023,31.8.2024,133802,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000125203,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10188993,,Kainuun ammattiopisto,School/Institute/Educational centre – Vocational Training (secondary level),Kajaani,Kainuu,15,1.6.2023,31.8.2024,161658,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000123201,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10159172,,Suomen Diakoniaopisto SDO Oy,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,98839,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000122924,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10031593,,Etelä-Savon Koulutus Oy,School/Institute/Educational centre – Vocational Training (secondary level),Mikkeli,Etelä-Savo,15,1.6.2023,31.8.2024,134873,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000122718,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10048127,,Linnasmäen opisto,School/Institute/Educational centre – Vocational Training (secondary level),Turku,Varsinais-Suomi,15,1.6.2023,31.8.2024,39062,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000122699,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10163600,,Länsirannikon koulutus Oy,School/Institute/Educational centre – Vocational Training (secondary level),Rauma,Satakunta,15,1.6.2023,31.8.2024,149524,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000122681,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10173599,,Jokilaaksojen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Nivala,Pohjois-Pohjanmaa,15,1.6.2023,31.8.2024,147212,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000122440,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10206616,,Ylä-Savo Municipal Federation of Education,School/Institute/Educational centre – Vocational Training (secondary level),Iisalmi,Pohjois-Savo,15,1.6.2023,31.8.2024,128942,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000121685,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10316474,,Kolmen kampuksen urheiluopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Lahti,Päijät-Häme,15,1.6.2023,31.8.2024,139934,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000121672,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10127289,,Helsingin kaupunki,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,295788,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000119247,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10084565,,Espoon seudun koulutuskuntayhtymä OMNIA,School/Institute/Educational centre – Vocational Training (secondary level),Espoo,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,388523,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000119122,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10209196,,Työtehoseura ry,School/Institute/Educational centre – Vocational Training (secondary level),Nurmijärvi,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,48825,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000118806,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10141350,,Careeria Oy,School/Institute/Educational centre – Vocational Training (secondary level),Porvoo,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,138390,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000118627,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10197637,,Varalan säätiö sr,School/Institute/Educational centre – Vocational Training (secondary level),Tampere,Pirkanmaa,15,1.6.2023,31.8.2024,83419,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000118025,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10197748,,Axxell Utbildning AB,School/Institute/Educational centre – Vocational Training (secondary level),Raasepori,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,145044,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000117615,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10170562,,Salpaus Further Education Regional Consortium,School/Institute/Educational centre – Vocational Training (secondary level),Lahti,Päijät-Häme,15,1.6.2023,31.8.2024,124262,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000117063,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10287019,,Kouvolan Ammattiopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Kouvola,Kymenlaakso,15,1.6.2023,31.8.2024,232049,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000117020,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10097528,,"The Federation of Swedish Ostrobothnia for Education and Culture, YA - Vocational College of Ostrobothnia",School/Institute/Educational centre – Vocational Training (secondary level),Vaasa,Pohjanmaa,15,1.6.2023,31.8.2024,134081,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000116100,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10043998,,Kotkan-Haminan seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kotka,Kymenlaakso,15,1.6.2023,31.8.2024,134402,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000115978,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10090001,,Koulutuskuntayhtymä Tavastia,School/Institute/Educational centre – Vocational Training (secondary level),Hämeenlinna,Kanta-Häme,15,1.6.2023,31.8.2024,162417,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000115869,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10129575,,Koulutuskuntayhtymä OSAO,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Pohjois-Pohjanmaa,15,1.6.2023,31.8.2024,348956,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000115831,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10003556,,Savon koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kuopio,Pohjois-Savo,15,1.6.2023,31.8.2024,269051,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000115497,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10206036,,Tampereen kaupunki,School/Institute/Educational centre – Vocational Training (secondary level),Tampere,Pirkanmaa,15,1.6.2023,31.8.2024,412860,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000115361,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10173834,,Perho Liiketalousopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,143000,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000114839,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10018665,,SATAKUNNAN KOULUTUSKUNTAYHTYMÄ,School/Institute/Educational centre – Vocational Training (secondary level),Kokemäki,Satakunta,15,1.6.2023,31.8.2024,231302,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000114555,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10216652,,Ålands landskapsregering,School/Institute/Educational centre – Vocational Training (secondary level),Maarianhamina,Åland,15,1.6.2023,31.8.2024,63578,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000114498,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10153135,,Salon seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Salo,Varsinais-Suomi,15,1.6.2023,31.8.2024,140168,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000114495,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10198698,,Keski-Pohjanmaan koulutusyhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kokkola,Keski-Pohjanmaa,15,1.6.2023,31.8.2024,235982,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-VET-000113507,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2023,E10197622,,"Kemi-Torniolaakson koulutuskuntayhtymä Lappia, Ammattiopisto Lappia",School/Institute/Educational centre – Vocational Training (secondary level),Tornio,Lappi,15,1.6.2023,31.8.2024,153400,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000147812,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10090001,,Koulutuskuntayhtymä Tavastia,School/Institute/Educational centre – General education (secondary level),Hämeenlinna,Kanta-Häme,15,1.6.2023,31.8.2024,175916,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000147798,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10147688,,Kasavuoren koulu,School/Institute/Educational centre – General education (basic education),Kauniainen,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,20856,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000147195,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10091624,,"Pateniemen koulu, Oulun kaupunki",School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,15,1.6.2023,31.8.2024,29930,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000146952,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10307428,,Valteri-koulu,School/Institute/Educational centre – General education (basic education),Jyväskylä,Keski-Suomi,24,1.6.2023,31.5.2025,19682,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000146786,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10171892,,"Lahden lukio Gaudia, Lahden kaupunki",School/Institute/Educational centre – General education (secondary level),Lahti,Päijät-Häme,15,1.6.2023,31.8.2024,36632,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000146645,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10202189,,Hangö gymnasium,School/Institute/Educational centre – General education (secondary level),Hanko,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,20440,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000146079,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10143569,,Kalajoen kaupunki,School/Institute/Educational centre – General education (basic education),Kalajoki,Pohjois-Pohjanmaa,15,1.6.2023,31.8.2024,97849,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000142970,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10166266,,Helsingin yhteislyseo,School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,34053,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000142450,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10126359,,Rastaalan koulu,School/Institute/Educational centre – General education (basic education),Espoo,Helsinki-Uusimaa,15,1.6.2023,31.8.2024,19087,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000140020,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10175009,,Lappeenrannan Lyseon lukio,School/Institute/Educational centre – General education (secondary level),Lappeenranta,Etelä-Karjala,15,1.6.2023,31.8.2024,39691,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000139580,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10198344,,Kiviniityn koulu,School/Institute/Educational centre – General education (basic education),Kokkola,Keski-Pohjanmaa,15,1.6.2023,31.8.2024,13140,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000139208,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10074392,,"Seinäjoen kaupunki, Sivistyskeskus",Local Public body,Seinäjoki,Etelä-Pohjanmaa,15,1.6.2023,31.8.2024,188369,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000138767,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10188503,,Oulunlahden koulu,School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,24,1.6.2023,31.5.2025,13740,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000138681,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10127292,,Rajakylän koulu,School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,15,1.6.2023,31.8.2024,29114,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000138217,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10001041,,Nurmeksen lukio,School/Institute/Educational centre – General education (secondary level),Nurmes,Pohjois-Karjala,24,1.6.2023,31.5.2025,26292,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000138105,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10017693,,Tiernan koulu,School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,15,1.6.2023,31.8.2024,20273,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000137875,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10165854,,Arppen koulu,School/Institute/Educational centre – General education (basic education),Kitee,Pohjois-Karjala,24,1.6.2023,31.5.2025,51622,#NIMI?,#NIMI?,#PUUTTUU!
2023-1-FI01-KA121-SCH-000137873,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2023,E10148224,,TAMPEREEN KORKEAKOULUSÄÄTIÖ SR,Higher education institution (tertiary level),Tampere,Pirkanmaa,15,1.6.2023,31.8.2024,22410,#NIMI?,#NIMI?,#PUUTTUU!
